Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
2050.78125,-86.49708282322182,73.33804603897529,-82.27009963161521,127.664474492145
2062.98828125,-85.28018022170215,55.22480674013696,-83.66657906993295,118.3224468670061
2075.1953125,-83.69423413271562,49.42779722566266,-86.44939408004832,121.7541565695991
2087.40234375,-83.04656372041669,45.16648336772494,-90.92263979179911,131.6637431110952
2099.609375,-85.46509071053481,40.18649577377924,-108.6561581856949,71.5908127624823
2111.81640625,-88.96769483273205,66.08794252486338,-94.42156352858422,168.4068730504825
2124.0234375,-86.46095031060983,106.7803938306122,-92.59469500704094,10.19693390290412
2136.23046875,-85.84134153044937,119.0410587268306,-98.66972833663701,10.42083699640201
2148.4375,-85.78019367441865,118.4432628464606,-100.5118704376531,77.17159123055524
2160.64453125,-85.10447403107578,116.3002153048733,-101.7803871671683,38.18349777618052
2172.8515625,-87.50163185937141,117.9993164677693,-87.18110486033038,47.61272699654562
2185.05859375,-93.6014492451902,132.0199339989475,-83.45216031266034,44.82974275908465
2197.265625,-91.95111606992889,22.64008898486587,-81.76501000829344,47.86778382633441
2209.47265625,-85.67998766763631,54.2055479400459,-81.27142800174875,48.81348979046179
2221.6796875,-82.43763317669558,72.25514809146395,-82.07657149402019,48.90147293621195
2233.88671875,-80.9150378008092,80.40303077570783,-83.39702220931153,54.46003879867636
2246.09375,-80.77279148797811,94.10220501788625,-84.15027966484956,58.19924630631434
2258.30078125,-81.36159272039775,117.6764925038427,-83.84328193174608,64.34317949797899
2270.5078125,-84.20979607065209,136.1612046532071,-84.69813329356698,78.23300342691788
2282.71484375,-93.06523384149818,168.5165636030224,-85.9950471895873,123.3393636196283
2294.921875,-89.89452349707719,99.96295137226538,-81.93724102950783,156.3109901943512
2307.12890625,-82.9140146061129,127.8572268771668,-81.07483645956293,162.4908372187327
2319.3359375,-79.55632825343534,140.3403910424527,-82.33563165250742,162.7121232372027
2331.54296875,-78.81687171358666,136.2534081820884,-83.7140015827064,159.7012929717623
2343.75,-79.06924435863638,118.9915836015514,-86.76760095066419,149.466873947318
2355.95703125,-79.73671631054202,100.7718870094819,-89.60851835664036,133.5173724944065
2368.1640625,-80.83476240025726,78.60514458822803,-94.72628801566094,163.5289444268346
2380.37109375,-82.06636422454886,54.39250423168687,-90.03939440604775,56.83140922082311
2392.578125,-84.29325416748875,23.04179003824914,-86.4960801100228,71.10425523215869
2404.78515625,-84.86683122263159,170.657947552372,-84.09644834160292,83.75980694188783
2416.9921875,-85.21466665388505,161.7203531381139,-83.12239597492376,85.75452820104069
2429.19921875,-86.02640679860967,169.6942692839551,-86.00860270642852,83.34219209254357
2441.40625,-89.0780805287629,2.17372043975434,-92.97087527672922,65.35022627670784
2453.61328125,-93.51030426842142,3.493481477799016,-89.47733135948731,173.3213252827327
2465.8203125,-97.6768594825831,8.121200162140005,-83.39255985497117,159.2921402189025
2478.02734375,-106.0661617239265,160.5066834168157,-80.84362564505565,151.4277433980012
2490.234375,-98.99512714826743,7.124833556421112,-79.99048130973155,146.0114844863441
2502.44140625,-99.28804102966265,5.15628089170102,-80.99869636430789,137.8332105986043
2514.6484375,-89.88729573305882,141.2040913455769,-84.09192748954717,108.1227785217297
2526.85546875,-89.89355944181268,145.3981152098854,-83.28246816176282,59.31482712859293
2539.0625,-102.2492256729279,52.51180995035943,-81.87681145264241,44.80140121660801
2551.26953125,-39.79589262862952,106.3733498062467,-58.5353557699237,19.67722479480683
2563.4765625,-17.10048117305094,106.4696863544564,-36.29039585989122,18.5217898265384
2575.68359375,-6.731869723999965,106.497659829887,-25.94519549155762,18.50328464061734
2587.890625,-3.272428169647061,106.5200769164807,-22.48944621199186,18.51970467566398
2600.09765625,-2.972244668646748,106.5427853058715,-22.19014268556712,18.53685301126571
2612.3046875,-3.291676527466334,106.5659316367485,-22.5095489900578,18.54866272045173
2624.51171875,-6.834408824686893,106.5885107993454,-26.04949908334976,18.53490551702873
2636.71875,-17.34534285933973,106.6144961928669,-36.55018660194447,18.37695001857269
2648.92578125,-40.36183260435241,106.7419005352681,-59.35315029207845,15.46699974365773
2661.1328125,-92.3707767809647,59.32819786109363,-82.57629358398077,146.4891545390362
2673.33984375,-98.861840152385,92.9262006596976,-83.62092888145065,161.8898648620849
2685.546875,-94.01454197000513,1.355117189187427,-86.70897436760212,3.768343735946799
2697.75390625,-92.01972022693906,26.22988564740944,-86.52501053563513,4.666002616747481
2709.9609375,-92.93387821846264,57.9390519029912,-85.78955321841164,169.2759477806822
2722.16796875,-97.7689625871952,70.41842050159684,-85.72463497541949,151.9542149680938
2734.375,-94.14864517489505,75.25470010155955,-84.95778348599886,148.7859630217195
2746.58203125,-89.13105099841998,59.85531567976567,-84.93830055956286,160.6927877237292
2758.7890625,-90.66793434776136,70.82821239527131,-88.04571907254646,162.8561200445428
2770.99609375,-92.09158490475112,107.8021814944525,-95.70636339846263,119.756710716978
