Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
1284.1796875,-23.76430076173017,142.7711913407817,-41.61900537715083,38.03946571185126
1289.0625,-24.58105503431128,154.540532530092,-45.60136817307985,34.45497129600594
1293.9453125,-25.31076666644721,171.5956964185968,-52.23897152272124,57.72983569455771
1298.828125,-27.56822474951138,1.703481247147551,-53.78450496491473,86.19894745671712
1303.7109375,-36.75192594324174,19.55842226374803,-61.12810260101135,33.44822326187384
1308.59375,-37.05399766905077,166.0700465071071,-49.8704902729694,152.9689711652885
1313.4765625,-31.92712022944735,19.34579849013137,-43.54763496684679,153.947053023209
1318.359375,-29.72723259748485,45.85832107904974,-40.4079034150766,152.5550514263047
1323.2421875,-30.49353376955486,49.43171821981532,-42.61859314955701,139.1954809970543
1328.125,-35.58847205494956,47.36575848932855,-49.81783682848177,78.40289969547955
1333.0078125,-40.3252873193318,100.0366916305634,-47.04822815410948,3.201050912225126
1337.890625,-41.36384334108566,5.468434851409516,-41.55840127770121,171.008140815544
1342.7734375,-37.2807385247425,63.05566226667151,-39.2294621844135,179.2474169343845
1347.65625,-40.30884316435095,38.06700603216507,-41.09694000098418,8.034332678523484
1352.5390625,-36.64043917642436,172.322579858351,-44.42708885085054,9.784971059936142
1357.421875,-31.44695284423744,159.2654739836912,-47.24523821473768,179.1511781151526
1362.3046875,-27.23768465779598,148.9076472092946,-51.00961730172217,128.242330733941
1367.1875,-25.92680462532427,150.7640563324959,-46.18743857646254,93.34817800929657
1372.0703125,-25.29736023474251,162.5278415523582,-43.28577204306495,99.05648889454133
1376.953125,-25.03328697294888,170.3830788522085,-42.35350925259815,104.957432019277
1381.8359375,-26.57932536178658,177.7379315939875,-42.4425944065283,105.3321902116786
1386.71875,-28.66341423847688,173.0543216300685,-42.85447265080546,90.14531700726975
1391.6015625,-29.56197603660594,140.7521436405218,-41.67555240342936,67.49393216782393
1396.484375,-28.21656017483684,118.3435738670989,-40.65769221691162,64.03660499932549
1401.3671875,-26.82516098538222,112.7251300134764,-40.75108068919531,66.57443423980125
1406.25,-25.11058870823648,119.5606642645547,-39.47598559672191,67.8349744982404
1411.1328125,-24.07431244464337,130.1177171746484,-39.26595758848975,73.07147423847665
1416.015625,-23.89098204067375,129.1575379114907,-42.49281562274462,65.35553629456432
1420.8984375,-22.38619966212233,117.909653501894,-42.10116513041201,22.78119115016937
1425.78125,-20.89509999275364,107.2514713864532,-39.21074178668258,1.38006277281673
1430.6640625,-20.67869169381315,96.72664446470201,-39.06793359695685,162.7077075936869
1435.546875,-20.91664596962521,86.88896520823101,-39.6567412823663,149.5995539041846
1440.4296875,-22.78603419334873,79.21721532013117,-42.54615574571355,143.6282952081677
1445.3125,-27.88463295338433,66.46695918274861,-46.76013808474301,97.44313236283122
1450.1953125,-31.10811611675499,25.72034327077455,-42.03184496095788,57.36596651805818
1455.078125,-28.81123758792083,175.1206493680006,-39.96349291413725,52.86457293677439
1459.9609375,-28.97688301276878,148.2860908870926,-40.14720678211436,46.81912028994498
1464.84375,-28.56319716098494,114.3457130645045,-40.07843143136959,30.38467508085925
1469.7265625,-26.70938476118469,94.36648393496142,-40.03223809690348,14.04569627420213
1474.609375,-24.58248838171002,72.57622932029913,-39.84141883328374,0.4210684038858793
1479.4921875,-21.97388200659551,59.82754189091386,-37.77928486686905,175.8140789508223
1484.375,-22.1372988747426,56.24507645256527,-37.26063804275053,177.6032928684025
1489.2578125,-25.15841722315384,56.87168184071325,-39.09581711666443,8.648279694321154
1494.140625,-27.69894031747947,73.36234017019055,-39.15280226625369,16.09681183413144
1499.0234375,-28.97858324977132,87.67291175570772,-40.00939782381682,4.01113068792176
1503.90625,-31.61589970517666,87.3907716044406,-42.22874185746994,162.2270376161715
1508.7890625,-31.63696121464501,68.39892906289218,-41.29146865414406,146.6680560097087
1513.671875,-28.17729127694955,44.94732327929357,-40.17446905114549,136.3222537383915
1518.5546875,-26.88261822295445,32.10644556609614,-42.62083157802397,128.2548211493127
1523.4375,-29.02522479256785,27.98222115161274,-54.06716305264555,104.8371204108528
1528.3203125,-36.45250788356749,32.65363678479083,-47.54103344211099,156.9336681858729
