binary,metric,value,config
x264_s,system.l3.demandHits::cpu.icache.prefetcher,3162,strided
x264_s,system.l3.demandHits::l2.prefetcher,4563,strided
x264_s,system.l3.overallHits::cpu.dcache.prefetcher,9817,strided
x264_s,system.l3.overallHits::cpu.icache.prefetcher,3162,strided
x264_s,system.l3.overallHits::l2.prefetcher,4563,strided
x264_s,system.l3.demandMisses::cpu.dcache.prefetcher,1616,strided
x264_s,system.l3.demandMisses::cpu.icache.prefetcher,1136,strided
x264_s,system.l3.demandMisses::l2.prefetcher,1286,strided
x264_s,system.l3.overallMisses::cpu.dcache.prefetcher,1616,strided
x264_s,system.l3.overallMisses::cpu.icache.prefetcher,1136,strided
x264_s,system.l3.overallMisses::l2.prefetcher,1286,strided
x264_s,system.l3.demandMissLatency::cpu.dcache.prefetcher,124014205,strided
x264_s,system.l3.demandMissLatency::cpu.icache.prefetcher,56240370,strided
x264_s,system.l3.demandMissLatency::l2.prefetcher,146339674,strided
x264_s,system.l3.overallMissLatency::cpu.dcache.prefetcher,124014205,strided
x264_s,system.l3.overallMissLatency::cpu.icache.prefetcher,56240370,strided
x264_s,system.l3.overallMissLatency::l2.prefetcher,146339674,strided
x264_s,system.l3.demandAccesses::cpu.dcache.prefetcher,11433,strided
x264_s,system.l3.demandAccesses::cpu.icache.prefetcher,4298,strided
x264_s,system.l3.demandAccesses::l2.prefetcher,5849,strided
x264_s,system.l3.overallAccesses::cpu.dcache.prefetcher,11433,strided
x264_s,system.l3.overallAccesses::cpu.icache.prefetcher,4298,strided
x264_s,system.l3.overallAccesses::l2.prefetcher,5849,strided
x264_s,system.l3.demandMissRate::cpu.dcache.prefetcher,0.141345,strided
x264_s,system.l3.demandMissRate::cpu.icache.prefetcher,0.264309,strided
x264_s,system.l3.demandMissRate::l2.prefetcher,0.219867,strided
x264_s,system.l3.overallMissRate::cpu.dcache.prefetcher,0.141345,strided
x264_s,system.l3.overallMissRate::cpu.icache.prefetcher,0.264309,strided
x264_s,system.l3.overallMissRate::l2.prefetcher,0.219867,strided
x264_s,system.l3.demandAvgMissLatency::cpu.dcache.prefetcher,76741.463490,strided
x264_s,system.l3.demandAvgMissLatency::cpu.icache.prefetcher,49507.367958,strided
x264_s,system.l3.demandAvgMissLatency::l2.prefetcher,113794.458787,strided
x264_s,system.l3.overallAvgMissLatency::cpu.dcache.prefetcher,76741.463490,strided
x264_s,system.l3.overallAvgMissLatency::cpu.icache.prefetcher,49507.367958,strided
x264_s,system.l3.overallAvgMissLatency::l2.prefetcher,113794.458787,strided
x264_s,system.l3.demandMshrHits::cpu.dcache.prefetcher,492,strided
x264_s,system.l3.demandMshrHits::cpu.icache.prefetcher,907,strided
x264_s,system.l3.demandMshrHits::l2.prefetcher,700,strided
x264_s,system.l3.overallMshrHits::cpu.dcache.prefetcher,492,strided
x264_s,system.l3.overallMshrHits::cpu.icache.prefetcher,907,strided
x264_s,system.l3.overallMshrHits::l2.prefetcher,700,strided
x264_s,system.l3.demandMshrMisses::cpu.dcache.prefetcher,1124,strided
x264_s,system.l3.demandMshrMisses::cpu.icache.prefetcher,229,strided
x264_s,system.l3.demandMshrMisses::l2.prefetcher,586,strided
x264_s,system.l3.overallMshrMisses::cpu.dcache.prefetcher,1124,strided
x264_s,system.l3.overallMshrMisses::cpu.icache.prefetcher,229,strided
x264_s,system.l3.overallMshrMisses::l2.prefetcher,586,strided
x264_s,system.l3.overallMshrMisses::l3.prefetcher,13846,strided
x264_s,system.l3.demandMshrMissLatency::cpu.dcache.prefetcher,92802506,strided
x264_s,system.l3.demandMshrMissLatency::cpu.icache.prefetcher,17066250,strided
x264_s,system.l3.demandMshrMissLatency::l2.prefetcher,66786773,strided
x264_s,system.l3.overallMshrMissLatency::cpu.dcache.prefetcher,92802506,strided
x264_s,system.l3.overallMshrMissLatency::cpu.icache.prefetcher,17066250,strided
x264_s,system.l3.overallMshrMissLatency::l2.prefetcher,66786773,strided
x264_s,system.l3.overallMshrMissLatency::l3.prefetcher,1012102282,strided
x264_s,system.l3.demandMshrMissRate::cpu.dcache.prefetcher,0.098312,strided
x264_s,system.l3.demandMshrMissRate::cpu.icache.prefetcher,0.053281,strided
x264_s,system.l3.demandMshrMissRate::l2.prefetcher,0.100188,strided
x264_s,system.l3.overallMshrMissRate::cpu.dcache.prefetcher,0.098312,strided
x264_s,system.l3.overallMshrMissRate::cpu.icache.prefetcher,0.053281,strided
x264_s,system.l3.overallMshrMissRate::l2.prefetcher,0.100188,strided
x264_s,system.l3.overallMshrMissRate::l3.prefetcher,inf,strided
x264_s,system.l3.demandAvgMshrMissLatency::cpu.dcache.prefetcher,82564.507117,strided
x264_s,system.l3.demandAvgMshrMissLatency::cpu.icache.prefetcher,74525.109170,strided
x264_s,system.l3.demandAvgMshrMissLatency::l2.prefetcher,113970.602389,strided
x264_s,system.l3.overallAvgMshrMissLatency::cpu.dcache.prefetcher,82564.507117,strided
x264_s,system.l3.overallAvgMshrMissLatency::cpu.icache.prefetcher,74525.109170,strided
x264_s,system.l3.overallAvgMshrMissLatency::l2.prefetcher,113970.602389,strided
x264_s,system.l3.overallAvgMshrMissLatency::l3.prefetcher,73097.088112,strided
x264_s,system.l3.HardPFReq.mshrMisses::l3.prefetcher,13846,strided
x264_s,system.l3.HardPFReq.mshrMissLatency::l3.prefetcher,1012102282,strided
x264_s,system.l3.HardPFReq.mshrMissRate::l3.prefetcher,inf,strided
x264_s,system.l3.HardPFReq.avgMshrMissLatency::l3.prefetcher,73097.088112,strided
x264_s,system.l3.ReadSharedReq.hits::cpu.dcache.prefetcher,9817,strided
x264_s,system.l3.ReadSharedReq.hits::cpu.icache.prefetcher,3162,strided
x264_s,system.l3.ReadSharedReq.hits::l2.prefetcher,4563,strided
x264_s,system.l3.ReadSharedReq.misses::cpu.dcache.prefetcher,1616,strided
x264_s,system.l3.ReadSharedReq.misses::cpu.icache.prefetcher,1136,strided
x264_s,system.l3.ReadSharedReq.misses::l2.prefetcher,1286,strided
x264_s,system.l3.ReadSharedReq.missLatency::cpu.dcache.prefetcher,124014205,strided
x264_s,system.l3.ReadSharedReq.missLatency::cpu.icache.prefetcher,56240370,strided
x264_s,system.l3.ReadSharedReq.missLatency::l2.prefetcher,146339674,strided
x264_s,system.l3.ReadSharedReq.accesses::cpu.dcache.prefetcher,11433,strided
x264_s,system.l3.ReadSharedReq.accesses::cpu.icache.prefetcher,4298,strided
x264_s,system.l3.ReadSharedReq.accesses::l2.prefetcher,5849,strided
x264_s,system.l3.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.141345,strided
x264_s,system.l3.ReadSharedReq.missRate::cpu.icache.prefetcher,0.264309,strided
x264_s,system.l3.ReadSharedReq.missRate::l2.prefetcher,0.219867,strided
x264_s,system.l3.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,76741.463490,strided
x264_s,system.l3.ReadSharedReq.avgMissLatency::cpu.icache.prefetcher,49507.367958,strided
x264_s,system.l3.ReadSharedReq.avgMissLatency::l2.prefetcher,113794.458787,strided
x264_s,system.l3.ReadSharedReq.mshrHits::cpu.dcache.prefetcher,492,strided
x264_s,system.l3.ReadSharedReq.mshrHits::cpu.icache.prefetcher,907,strided
x264_s,system.l3.ReadSharedReq.mshrHits::l2.prefetcher,700,strided
x264_s,system.l3.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,1124,strided
x264_s,system.l3.ReadSharedReq.mshrMisses::cpu.icache.prefetcher,229,strided
x264_s,system.l3.ReadSharedReq.mshrMisses::l2.prefetcher,586,strided
x264_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,92802506,strided
x264_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.icache.prefetcher,17066250,strided
x264_s,system.l3.ReadSharedReq.mshrMissLatency::l2.prefetcher,66786773,strided
x264_s,system.l3.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.098312,strided
x264_s,system.l3.ReadSharedReq.mshrMissRate::cpu.icache.prefetcher,0.053281,strided
x264_s,system.l3.ReadSharedReq.mshrMissRate::l2.prefetcher,0.100188,strided
x264_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,82564.507117,strided
x264_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.icache.prefetcher,74525.109170,strided
x264_s,system.l3.ReadSharedReq.avgMshrMissLatency::l2.prefetcher,113970.602389,strided
x264_s,system.l3.prefetcher.demandMshrMisses,4234,strided
x264_s,system.l3.prefetcher.pfIssued,24805,strided
x264_s,system.l3.prefetcher.pfUseful,10624,strided
x264_s,system.l3.prefetcher.pfUsefulButMiss,0,strided
x264_s,system.l3.prefetcher.accuracy,0.428301,strided
x264_s,system.l3.prefetcher.coverage,0.715036,strided
x264_s,system.l3.prefetcher.pfHitInCache,9658,strided
x264_s,system.l3.prefetcher.pfHitInMSHR,1301,strided
x264_s,system.l3.prefetcher.pfHitInWB,0,strided
x264_s,system.l3.prefetcher.pfLate,10959,strided
x264_s,system.l3.prefetcher.pfIdentified,25892,strided
x264_s,system.l3.prefetcher.pfBufferHit,0,strided
x264_s,system.l3.prefetcher.pfInCache,0,strided
x264_s,system.l3.prefetcher.pfRemovedDemand,1087,strided
x264_s,system.l3.prefetcher.pfRemovedFull,0,strided
x264_s,system.l3.prefetcher.pfSpanPage,400,strided
x264_s,system.l3.prefetcher.pfUsefulSpanPage,177,strided
x264_s,system.l3.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,61809747899814,strided
x264_s,system.l3.tags.occupancies::cpu.dcache.prefetcher,717.056403,strided
x264_s,system.l3.tags.occupancies::cpu.icache.prefetcher,185.962944,strided
x264_s,system.l3.tags.occupancies::l2.prefetcher,325.039576,strided
x264_s,system.l3.tags.occupancies::l3.prefetcher,8334.858131,strided
x264_s,system.l3.tags.avgOccs::cpu.dcache.prefetcher,0.021883,strided
x264_s,system.l3.tags.avgOccs::cpu.icache.prefetcher,0.005675,strided
x264_s,system.l3.tags.avgOccs::l2.prefetcher,0.009919,strided
x264_s,system.l3.tags.avgOccs::l3.prefetcher,0.254360,strided
x264_s,system.mem_ctrls.avgPriority_cpu.dcache.prefetcher::samples,1124.00,strided
x264_s,system.mem_ctrls.avgPriority_cpu.icache.prefetcher::samples,229.00,strided
x264_s,system.mem_ctrls.avgPriority_l2.prefetcher::samples,604.00,strided
x264_s,system.mem_ctrls.avgPriority_l3.prefetcher::samples,13828.00,strided
x264_s,system.mem_ctrls.requestorReadBytes::cpu.dcache.prefetcher,71936,strided
x264_s,system.mem_ctrls.requestorReadBytes::cpu.icache.prefetcher,14656,strided
x264_s,system.mem_ctrls.requestorReadBytes::l2.prefetcher,38656,strided
x264_s,system.mem_ctrls.requestorReadBytes::l3.prefetcher,884992,strided
x264_s,system.mem_ctrls.requestorReadRate::cpu.dcache.prefetcher,30271894.624046526849,strided
x264_s,system.mem_ctrls.requestorReadRate::cpu.icache.prefetcher,6167494.545290618204,strided
x264_s,system.mem_ctrls.requestorReadRate::l2.prefetcher,16267103.516836389899,strided
x264_s,system.mem_ctrls.requestorReadRate::l3.prefetcher,372419714.289426505566,strided
x264_s,system.mem_ctrls.requestorReadAccesses::cpu.dcache.prefetcher,1124,strided
x264_s,system.mem_ctrls.requestorReadAccesses::cpu.icache.prefetcher,229,strided
x264_s,system.mem_ctrls.requestorReadAccesses::l2.prefetcher,604,strided
x264_s,system.mem_ctrls.requestorReadAccesses::l3.prefetcher,13828,strided
x264_s,system.mem_ctrls.requestorReadTotalLat::cpu.dcache.prefetcher,58474283,strided
x264_s,system.mem_ctrls.requestorReadTotalLat::cpu.icache.prefetcher,10078662,strided
x264_s,system.mem_ctrls.requestorReadTotalLat::l2.prefetcher,48440291,strided
x264_s,system.mem_ctrls.requestorReadTotalLat::l3.prefetcher,685865402,strided
x264_s,system.mem_ctrls.requestorReadAvgLat::cpu.dcache.prefetcher,52023.38,strided
x264_s,system.mem_ctrls.requestorReadAvgLat::cpu.icache.prefetcher,44011.62,strided
x264_s,system.mem_ctrls.requestorReadAvgLat::l2.prefetcher,80199.16,strided
x264_s,system.mem_ctrls.requestorReadAvgLat::l3.prefetcher,49599.75,strided
x264_s,system.mem_ctrls.dram.bytesRead::cpu.dcache.prefetcher,71936,strided
x264_s,system.mem_ctrls.dram.bytesRead::cpu.icache.prefetcher,14656,strided
x264_s,system.mem_ctrls.dram.bytesRead::l2.prefetcher,38656,strided
x264_s,system.mem_ctrls.dram.bytesRead::l3.prefetcher,884992,strided
x264_s,system.mem_ctrls.dram.numReads::cpu.dcache.prefetcher,1124,strided
x264_s,system.mem_ctrls.dram.numReads::cpu.icache.prefetcher,229,strided
x264_s,system.mem_ctrls.dram.numReads::l2.prefetcher,604,strided
x264_s,system.mem_ctrls.dram.numReads::l3.prefetcher,13828,strided
x264_s,system.mem_ctrls.dram.bwRead::cpu.dcache.prefetcher,30271895,strided
x264_s,system.mem_ctrls.dram.bwRead::cpu.icache.prefetcher,6167495,strided
x264_s,system.mem_ctrls.dram.bwRead::l2.prefetcher,16267104,strided
x264_s,system.mem_ctrls.dram.bwRead::l3.prefetcher,372419714,strided
x264_s,system.mem_ctrls.dram.bwTotal::cpu.dcache.prefetcher,30271895,strided
x264_s,system.mem_ctrls.dram.bwTotal::cpu.icache.prefetcher,6167495,strided
x264_s,system.mem_ctrls.dram.bwTotal::l2.prefetcher,16267104,strided
x264_s,system.mem_ctrls.dram.bwTotal::l3.prefetcher,372419714,strided
gcc_s,ipc,0.640123,base
exchange2_s,ipc,1.320933,base
mcf_s,ipc,0.803824,base
deepsjeng_s,ipc,1.393363,base
x264_s,ipc,1.400677,base
gcc_s,system.cpu.dcache.overallMshrMisses::cpu.dcache.prefetcher,531125,base
gcc_s,system.cpu.dcache.overallMshrMissLatency::cpu.dcache.prefetcher,11452400828,base
gcc_s,system.cpu.dcache.overallMshrMissRate::cpu.dcache.prefetcher,inf,base
gcc_s,system.cpu.dcache.overallAvgMshrMissLatency::cpu.dcache.prefetcher,21562.533920,base
gcc_s,system.cpu.dcache.HardPFReq.mshrMisses::cpu.dcache.prefetcher,531125,base
gcc_s,system.cpu.dcache.HardPFReq.mshrMissLatency::cpu.dcache.prefetcher,11452400828,base
gcc_s,system.cpu.dcache.HardPFReq.mshrMissRate::cpu.dcache.prefetcher,inf,base
gcc_s,system.cpu.dcache.HardPFReq.avgMshrMissLatency::cpu.dcache.prefetcher,21562.533920,base
gcc_s,system.cpu.dcache.prefetcher.demandMshrMisses,67464,base
gcc_s,system.cpu.dcache.prefetcher.pfIssued,2679674,base
gcc_s,system.cpu.dcache.prefetcher.pfUnused,40856,base
gcc_s,system.cpu.dcache.prefetcher.pfUseful,222083,base
gcc_s,system.cpu.dcache.prefetcher.pfUsefulButMiss,0,base
gcc_s,system.cpu.dcache.prefetcher.accuracy,0.082877,base
gcc_s,system.cpu.dcache.prefetcher.coverage,0.767002,base
gcc_s,system.cpu.dcache.prefetcher.pfHitInCache,910730,base
gcc_s,system.cpu.dcache.prefetcher.pfHitInMSHR,1237819,base
gcc_s,system.cpu.dcache.prefetcher.pfHitInWB,0,base
gcc_s,system.cpu.dcache.prefetcher.pfLate,2148549,base
gcc_s,system.cpu.dcache.prefetcher.pfIdentified,3693393,base
gcc_s,system.cpu.dcache.prefetcher.pfBufferHit,2039,base
gcc_s,system.cpu.dcache.prefetcher.pfInCache,0,base
gcc_s,system.cpu.dcache.prefetcher.pfRemovedDemand,178724,base
gcc_s,system.cpu.dcache.prefetcher.pfRemovedFull,0,base
gcc_s,system.cpu.dcache.prefetcher.pfSpanPage,54968,base
gcc_s,system.cpu.dcache.prefetcher.pfUsefulSpanPage,3456,base
gcc_s,system.cpu.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,39132965600595,base
gcc_s,system.cpu.dcache.tags.occupancies::cpu.dcache.prefetcher,457.669127,base
gcc_s,system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher,0.893885,base
gcc_s,system.cpu.icache.overallMshrMisses::cpu.icache.prefetcher,150,base
gcc_s,system.cpu.icache.overallMshrMissLatency::cpu.icache.prefetcher,8344937,base
gcc_s,system.cpu.icache.overallMshrMissRate::cpu.icache.prefetcher,inf,base
gcc_s,system.cpu.icache.overallAvgMshrMissLatency::cpu.icache.prefetcher,55632.913333,base
gcc_s,system.cpu.icache.HardPFReq.mshrMisses::cpu.icache.prefetcher,150,base
gcc_s,system.cpu.icache.HardPFReq.mshrMissLatency::cpu.icache.prefetcher,8344937,base
gcc_s,system.cpu.icache.HardPFReq.mshrMissRate::cpu.icache.prefetcher,inf,base
gcc_s,system.cpu.icache.HardPFReq.avgMshrMissLatency::cpu.icache.prefetcher,55632.913333,base
gcc_s,system.cpu.icache.prefetcher.demandMshrMisses,54,base
gcc_s,system.cpu.icache.prefetcher.pfIssued,1711617,base
gcc_s,system.cpu.icache.prefetcher.pfUnused,7,base
gcc_s,system.cpu.icache.prefetcher.pfUseful,32,base
gcc_s,system.cpu.icache.prefetcher.pfUsefulButMiss,0,base
gcc_s,system.cpu.icache.prefetcher.accuracy,0.000019,base
gcc_s,system.cpu.icache.prefetcher.coverage,0.372093,base
gcc_s,system.cpu.icache.prefetcher.pfHitInCache,1711432,base
gcc_s,system.cpu.icache.prefetcher.pfHitInMSHR,35,base
gcc_s,system.cpu.icache.prefetcher.pfHitInWB,0,base
gcc_s,system.cpu.icache.prefetcher.pfLate,1711467,base
gcc_s,system.cpu.icache.prefetcher.pfIdentified,1711617,base
gcc_s,system.cpu.icache.prefetcher.pfBufferHit,0,base
gcc_s,system.cpu.icache.prefetcher.pfInCache,0,base
gcc_s,system.cpu.icache.prefetcher.pfRemovedDemand,0,base
gcc_s,system.cpu.icache.prefetcher.pfRemovedFull,0,base
gcc_s,system.cpu.icache.prefetcher.pfSpanPage,1710,base
gcc_s,system.cpu.icache.prefetcher.pfUsefulSpanPage,0,base
gcc_s,system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,39132965600595,base
gcc_s,system.cpu.icache.tags.occupancies::cpu.icache.prefetcher,96.469623,base
gcc_s,system.cpu.icache.tags.avgOccs::cpu.icache.prefetcher,0.188417,base
gcc_s,system.l2.demandHits::cpu.dcache.prefetcher,275822,base
gcc_s,system.l2.demandHits::cpu.icache.prefetcher,4,base
gcc_s,system.l2.overallHits::cpu.dcache.prefetcher,275822,base
gcc_s,system.l2.overallHits::cpu.icache.prefetcher,4,base
gcc_s,system.l2.demandMisses::cpu.dcache.prefetcher,255303,base
gcc_s,system.l2.demandMisses::cpu.icache.prefetcher,146,base
gcc_s,system.l2.overallMisses::cpu.dcache.prefetcher,255303,base
gcc_s,system.l2.overallMisses::cpu.icache.prefetcher,146,base
gcc_s,system.l2.demandMissLatency::cpu.dcache.prefetcher,10213153799,base
gcc_s,system.l2.demandMissLatency::cpu.icache.prefetcher,8263728,base
gcc_s,system.l2.overallMissLatency::cpu.dcache.prefetcher,10213153799,base
gcc_s,system.l2.overallMissLatency::cpu.icache.prefetcher,8263728,base
gcc_s,system.l2.demandAccesses::cpu.dcache.prefetcher,531125,base
gcc_s,system.l2.demandAccesses::cpu.icache.prefetcher,150,base
gcc_s,system.l2.overallAccesses::cpu.dcache.prefetcher,531125,base
gcc_s,system.l2.overallAccesses::cpu.icache.prefetcher,150,base
gcc_s,system.l2.demandMissRate::cpu.dcache.prefetcher,0.480683,base
gcc_s,system.l2.demandMissRate::cpu.icache.prefetcher,0.973333,base
gcc_s,system.l2.overallMissRate::cpu.dcache.prefetcher,0.480683,base
gcc_s,system.l2.overallMissRate::cpu.icache.prefetcher,0.973333,base
gcc_s,system.l2.demandAvgMissLatency::cpu.dcache.prefetcher,40004.049302,base
gcc_s,system.l2.demandAvgMissLatency::cpu.icache.prefetcher,56600.876712,base
gcc_s,system.l2.overallAvgMissLatency::cpu.dcache.prefetcher,40004.049302,base
gcc_s,system.l2.overallAvgMissLatency::cpu.icache.prefetcher,56600.876712,base
gcc_s,system.l2.demandMshrMisses::cpu.dcache.prefetcher,255303,base
gcc_s,system.l2.demandMshrMisses::cpu.icache.prefetcher,146,base
gcc_s,system.l2.overallMshrMisses::cpu.dcache.prefetcher,255303,base
gcc_s,system.l2.overallMshrMisses::cpu.icache.prefetcher,146,base
gcc_s,system.l2.demandMshrMissLatency::cpu.dcache.prefetcher,9533034599,base
gcc_s,system.l2.demandMshrMissLatency::cpu.icache.prefetcher,7874784,base
gcc_s,system.l2.overallMshrMissLatency::cpu.dcache.prefetcher,9533034599,base
gcc_s,system.l2.overallMshrMissLatency::cpu.icache.prefetcher,7874784,base
gcc_s,system.l2.demandMshrMissRate::cpu.dcache.prefetcher,0.480683,base
gcc_s,system.l2.demandMshrMissRate::cpu.icache.prefetcher,0.973333,base
gcc_s,system.l2.overallMshrMissRate::cpu.dcache.prefetcher,0.480683,base
gcc_s,system.l2.overallMshrMissRate::cpu.icache.prefetcher,0.973333,base
gcc_s,system.l2.demandAvgMshrMissLatency::cpu.dcache.prefetcher,37340.080606,base
gcc_s,system.l2.demandAvgMshrMissLatency::cpu.icache.prefetcher,53936.876712,base
gcc_s,system.l2.overallAvgMshrMissLatency::cpu.dcache.prefetcher,37340.080606,base
gcc_s,system.l2.overallAvgMshrMissLatency::cpu.icache.prefetcher,53936.876712,base
gcc_s,system.l2.ReadCleanReq.hits::cpu.icache.prefetcher,4,base
gcc_s,system.l2.ReadCleanReq.misses::cpu.icache.prefetcher,146,base
gcc_s,system.l2.ReadCleanReq.missLatency::cpu.icache.prefetcher,8263728,base
gcc_s,system.l2.ReadCleanReq.accesses::cpu.icache.prefetcher,150,base
gcc_s,system.l2.ReadCleanReq.missRate::cpu.icache.prefetcher,0.973333,base
gcc_s,system.l2.ReadCleanReq.avgMissLatency::cpu.icache.prefetcher,56600.876712,base
gcc_s,system.l2.ReadCleanReq.mshrMisses::cpu.icache.prefetcher,146,base
gcc_s,system.l2.ReadCleanReq.mshrMissLatency::cpu.icache.prefetcher,7874784,base
gcc_s,system.l2.ReadCleanReq.mshrMissRate::cpu.icache.prefetcher,0.973333,base
gcc_s,system.l2.ReadCleanReq.avgMshrMissLatency::cpu.icache.prefetcher,53936.876712,base
gcc_s,system.l2.ReadSharedReq.hits::cpu.dcache.prefetcher,275822,base
gcc_s,system.l2.ReadSharedReq.misses::cpu.dcache.prefetcher,255303,base
gcc_s,system.l2.ReadSharedReq.missLatency::cpu.dcache.prefetcher,10213153799,base
gcc_s,system.l2.ReadSharedReq.accesses::cpu.dcache.prefetcher,531125,base
gcc_s,system.l2.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.480683,base
gcc_s,system.l2.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,40004.049302,base
gcc_s,system.l2.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,255303,base
gcc_s,system.l2.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,9533034599,base
gcc_s,system.l2.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.480683,base
gcc_s,system.l2.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,37340.080606,base
gcc_s,system.l2.prefetcher.demandMshrMisses,265735,base
gcc_s,system.l2.prefetcher.pfIssued,0,base
gcc_s,system.l2.prefetcher.pfUseful,0,base
gcc_s,system.l2.prefetcher.pfUsefulButMiss,0,base
gcc_s,system.l2.prefetcher.accuracy,nan,base
gcc_s,system.l2.prefetcher.coverage,0,base
gcc_s,system.l2.prefetcher.pfHitInCache,0,base
gcc_s,system.l2.prefetcher.pfHitInMSHR,0,base
gcc_s,system.l2.prefetcher.pfHitInWB,0,base
gcc_s,system.l2.prefetcher.pfLate,0,base
gcc_s,system.l2.prefetcher.pfIdentified,0,base
gcc_s,system.l2.prefetcher.pfBufferHit,0,base
gcc_s,system.l2.prefetcher.pfInCache,0,base
gcc_s,system.l2.prefetcher.pfRemovedDemand,0,base
gcc_s,system.l2.prefetcher.pfRemovedFull,0,base
gcc_s,system.l2.prefetcher.pfSpanPage,0,base
gcc_s,system.l2.prefetcher.pfUsefulSpanPage,0,base
gcc_s,system.l2.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,39132965600595,base
gcc_s,system.l2.tags.occupancies::cpu.dcache.prefetcher,3810.542971,base
gcc_s,system.l2.tags.occupancies::cpu.icache.prefetcher,1.627941,base
gcc_s,system.l2.tags.avgOccs::cpu.dcache.prefetcher,0.930308,base
gcc_s,system.l2.tags.avgOccs::cpu.icache.prefetcher,0.000397,base
gcc_s,system.l3.demandHits::cpu.dcache.prefetcher,26914,base
gcc_s,system.l3.demandHits::cpu.icache.prefetcher,47,base
gcc_s,system.l3.overallHits::cpu.dcache.prefetcher,26914,base
gcc_s,system.l3.overallHits::cpu.icache.prefetcher,47,base
gcc_s,system.l3.demandMisses::cpu.dcache.prefetcher,228387,base
gcc_s,system.l3.demandMisses::cpu.icache.prefetcher,99,base
gcc_s,system.l3.overallMisses::cpu.dcache.prefetcher,228387,base
gcc_s,system.l3.overallMisses::cpu.icache.prefetcher,99,base
gcc_s,system.l3.demandMissLatency::cpu.dcache.prefetcher,8315651465,base
gcc_s,system.l3.demandMissLatency::cpu.icache.prefetcher,6962031,base
gcc_s,system.l3.overallMissLatency::cpu.dcache.prefetcher,8315651465,base
gcc_s,system.l3.overallMissLatency::cpu.icache.prefetcher,6962031,base
gcc_s,system.l3.demandAccesses::cpu.dcache.prefetcher,255301,base
gcc_s,system.l3.demandAccesses::cpu.icache.prefetcher,146,base
gcc_s,system.l3.overallAccesses::cpu.dcache.prefetcher,255301,base
gcc_s,system.l3.overallAccesses::cpu.icache.prefetcher,146,base
gcc_s,system.l3.demandMissRate::cpu.dcache.prefetcher,0.894579,base
gcc_s,system.l3.demandMissRate::cpu.icache.prefetcher,0.678082,base
gcc_s,system.l3.overallMissRate::cpu.dcache.prefetcher,0.894579,base
gcc_s,system.l3.overallMissRate::cpu.icache.prefetcher,0.678082,base
gcc_s,system.l3.demandAvgMissLatency::cpu.dcache.prefetcher,36410.353764,base
gcc_s,system.l3.demandAvgMissLatency::cpu.icache.prefetcher,70323.545455,base
gcc_s,system.l3.overallAvgMissLatency::cpu.dcache.prefetcher,36410.353764,base
gcc_s,system.l3.overallAvgMissLatency::cpu.icache.prefetcher,70323.545455,base
gcc_s,system.l3.demandMshrHits::cpu.dcache.prefetcher,219235,base
gcc_s,system.l3.demandMshrHits::cpu.icache.prefetcher,58,base
gcc_s,system.l3.overallMshrHits::cpu.dcache.prefetcher,219235,base
gcc_s,system.l3.overallMshrHits::cpu.icache.prefetcher,58,base
gcc_s,system.l3.demandMshrMisses::cpu.dcache.prefetcher,9152,base
gcc_s,system.l3.demandMshrMisses::cpu.icache.prefetcher,41,base
gcc_s,system.l3.overallMshrMisses::cpu.dcache.prefetcher,9152,base
gcc_s,system.l3.overallMshrMisses::cpu.icache.prefetcher,41,base
gcc_s,system.l3.overallMshrMisses::l3.prefetcher,251021,base
gcc_s,system.l3.demandMshrMissLatency::cpu.dcache.prefetcher,590685110,base
gcc_s,system.l3.demandMshrMissLatency::cpu.icache.prefetcher,3127869,base
gcc_s,system.l3.overallMshrMissLatency::cpu.dcache.prefetcher,590685110,base
gcc_s,system.l3.overallMshrMissLatency::cpu.icache.prefetcher,3127869,base
gcc_s,system.l3.overallMshrMissLatency::l3.prefetcher,11853204687,base
gcc_s,system.l3.demandMshrMissRate::cpu.dcache.prefetcher,0.035848,base
gcc_s,system.l3.demandMshrMissRate::cpu.icache.prefetcher,0.280822,base
gcc_s,system.l3.overallMshrMissRate::cpu.dcache.prefetcher,0.035848,base
gcc_s,system.l3.overallMshrMissRate::cpu.icache.prefetcher,0.280822,base
