Time (s),v_in (V),v_out (V)
-0.0005127500000000001,0.07767089597512795,0.005252988573021672
-0.0005125,0.07632840383533934,0.008317585856694565
-0.00051225,0.0746502886606036,0.004912477763724684
-0.000512,0.07330779652081498,0.00559349938231866
-0.00051175,0.07162968134607924,0.006615031810209625
-0.0005115,0.07028718920629062,0.005934010191615649
-0.00051125,0.06827345099660771,0.005252988573021672
-0.0005110000000000001,0.06726658189176626,0.005252988573021672
-0.00051075,0.06625971278692482,0.0042314561451307076
-0.0005105,0.06290348243745329,0.004912477763724684
-0.0005102500000000001,0.06055412119282323,0.0042314561451307076
-0.00051,0.05988287512292893,0.004912477763724684
-0.00050975,0.058876006018087484,0.0042314561451307076
-0.0005095000000000001,0.05518415263366881,0.004912477763724684
-0.00050925,0.05518415263366881,0.005252988573021672
-0.000509,0.05451290656377451,0.0032099237172397432
-0.00050875,0.051156676214303004,0.0038909453358337196
-0.0005085000000000001,0.048807314969672944,0.0032099237172397432
-0.00050825,0.04914293800462009,0.0035504345265367316
-0.000508,0.048471691934725794,0.0025289020986457673
-0.0005077500000000001,0.04444421551535997,0.0035504345265367316
-0.0005075,0.04377296944546567,0.0035504345265367316
-0.00050725,0.04410859248041282,0.0038909453358337196
-0.0005070000000000001,0.04175923123578276,0.0042314561451307076
-0.00050675,0.03840300088631125,0.0035504345265367316
-0.0005065,0.038067377851364104,0.0035504345265367316
-0.0005062500000000001,0.038067377851364104,0.0042314561451307076
-0.000506,0.03638926267662834,0.0032099237172397432
-0.00050575,0.03403990143199828,0.0025289020986457673
-0.0005055,0.032026163222315385,0.0032099237172397432
-0.0005052500000000001,0.02934117894273817,0.002188391289348779
-0.000505,0.02732744073305526,0.001847880480051791
-0.00050475,0.02632057162821381,0.0028694129079427553
-0.0005045000000000001,0.0243068334185309,0.0032099237172397432
-0.00050425,0.022964341278742296,0.0015073696707548028
-0.000504,0.022293095208847993,0.0028694129079427553
-0.0005037500000000001,0.01927248789432363,0.0004858372428638384
-0.0005035,0.016923126649693573,0.0035504345265367316
-0.00050325,0.01893686485937648,0.0011668588614578146
-0.000503,0.017258749684640726,0.00014532643356685027
-0.00050275,0.014909388440010666,0.00014532643356685027
-0.0005025,0.012895650230327758,0.0008263480521608265
-0.00050225,0.011553158090539153,0.0011668588614578146
-0.0005020000000000001,0.011888781125486305,0.0015073696707548028
-0.00050175,0.009539419880856246,0.0015073696707548028
-0.0005015,0.0061831895313847335,0.0004858372428638384
-0.0005012500000000001,0.004505074356648977,0.0008263480521608265
-0.000501,0.002826959181913221,0.0004858372428638384
-0.00050075,0.0024913361469660698,-0.00019518437573013786
-0.0005005000000000001,0.001484467042124616,0.00014532643356685027
-0.00050025,-0.0022073863422940477,-0.0008762059943241141
-0.0005,-0.003885501517029804,-0.0008762059943241141
-0.00049975,-0.007241731866501316,0.0008263480521608265
-0.0004995,-0.009926716146078526,0.0004858372428638384
-0.00049925,-0.008919847041237073,-0.0012167168036211022
-0.000499,-0.008919847041237073,-0.0008762059943241141
-0.0004987500000000001,-0.01093358525091998,-0.0008762059943241141
-0.0004985,-0.011604831320814283,-0.0025787600408090547
-0.00049825,-0.012611700425655736,-0.0015572276129180904
-0.0004980000000000001,-0.014625438635338644,-0.0018977384222150784
-0.00049775,-0.01596793077512725,-0.0025787600408090547
-0.0004975,-0.017310422914915854,-0.0018977384222150784
-0.0004972500000000001,-0.020666653264387366,-0.0018977384222150784
-0.000497,-0.023351637543964576,-0.0008762059943241141
-0.00049675,-0.025029752718700334,-0.0015572276129180904
-0.0004965,-0.025700998788594633,-0.0022382492315120668
-0.0004962500000000001,-0.026036621823541786,-0.0029192708501060427
-0.000496,-0.028721606103118996,-0.0029192708501060427
-0.00049575,-0.030735344312801904,-0.003940803277997007
-0.0004955000000000001,-0.031406590382696206,-0.0022382492315120668
-0.00049525,-0.032077836452590505,-0.0029192708501060427
-0.000495,-0.03576968983700918,0.00014532643356685027
-0.0004947500000000001,-0.036776558941850626,-0.003259781659403031
-0.0004945,-0.039461543221427836,-0.0022382492315120668
-0.00049425,-0.040132789291322135,-0.0022382492315120668
-0.0004940000000000001,-0.04147528143111075,-0.003600292468700019
-0.00049375,-0.042482150535952196,-0.003600292468700019
-0.0004935,-0.043153396605846495,-0.0022382492315120668
-0.00049325,-0.04449588874563511,-0.0022382492315120668
-0.0004930000000000001,-0.047852119095106616,-0.003600292468700019
-0.00049275,-0.050201480339736676,-0.004621824896590984
-0.0004925,-0.05221521854941959,-0.004962335705887971
-0.0004922500000000001,-0.052886464619313886,-0.004621824896590984
-0.000492,-0.05456457979404965,-0.004962335705887971
-0.00049175,-0.055571448898891096,-0.004621824896590984
-0.0004915000000000001,-0.056578318003732544,-0.003259781659403031
-0.00049125,-0.057920810143521156,-0.0029192708501060427
-0.000491,-0.059598925318256904,-0.004621824896590984
-0.00049075,-0.060605794423098366,-0.004621824896590984
-0.0004905,-0.06261953263278126,-0.004281314087293995
-0.00049025,-0.06429764780751702,-0.003259781659403031
-0.00049,-0.06564013994730562,-0.0025787600408090547
-0.0004897500000000001,-0.06698263208709423,-0.003600292468700019
-0.0004895,-0.06765387815698853,-0.005643357324481948
-0.00048925,-0.07101010850646004,-0.0066648897523729125
-0.0004890000000000001,-0.07302384671614295,-0.006324378943075924
-0.00048875,-0.07470196189087872,-0.006324378943075924
-0.0004885,-0.07604445403066731,-0.0070054005616699
-0.00048825,-0.07638007706561446,-0.006324378943075924
-0.000488,-0.07772256920540307,-0.004962335705887971
-0.00048774999999999996,-0.07973630741508599,-0.004962335705887971
-0.0004874999999999999,-0.08208566865971605,-0.00530284651518496
-0.00048725,-0.08208566865971605,-0.0070054005616699
-0.00048699999999999997,-0.0837637838344518,-0.008026932989560864
-0.00048674999999999993,-0.086448768114029,-0.008026932989560864
-0.0004865,-0.08812688328876477,-0.008026932989560864
-0.00048625,-0.08946937542855336,-0.008707954608154841
-0.00048599999999999994,-0.09081186756834198,-0.009048465417451829
-0.00048575,-0.09181873667318342,-0.0070054005616699
-0.0004855,-0.09248998274307772,-0.007686422180263877
-0.00048524999999999995,-0.09416809791781348,-0.007345911370966888
-0.000485,-0.0968530821973907,-0.008026932989560864
-0.00048475,-0.09920244344202075,-0.0070054005616699
-0.00048449999999999996,-0.0995380664769679,-0.007345911370966888
-0.0004842499999999999,-0.10222305075654511,-0.0070054005616699
-0.000484,-0.10490803503612232,-0.007686422180263877
-0.00048374999999999997,-0.10591490414096379,-0.007686422180263877
-0.00048349999999999993,-0.10658615021085809,-0.009048465417451829
-0.00048325,-0.10859988842054098,-0.008026932989560864
-0.000483,-0.11027800359527674,-0.007686422180263877
