Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1877.936191027122,0.03115998433596194,-8.406757328316846,-93.39521798481789
1884.709414703762,0.0307592238887117,-8.348494403203867,-93.42474973410661
1891.507067623097,0.03121126463206739,-8.290894380699411,-93.44153044748478
1898.329237895,0.03060963378029144,-8.23185180905816,-93.46359979723564
1905.176013947139,0.03072252321881859,-8.173048950292641,-93.48834822846243
1912.047484526114,0.03108035567219623,-8.113710602723641,-93.51146442891341
1918.94373869861,0.03093261683270942,-8.054951901866042,-93.53329811743518
1925.864865852556,0.03106668201109546,-7.994388475311799,-93.56195677149506
1932.810955698275,0.03134527761223296,-7.933115061612424,-93.5871974786206
1939.782098269656,0.03106323831580898,-7.874369418417753,-93.61494467634097
1946.778383925313,0.03131050640957145,-7.811658313589871,-93.63597831739288
1953.799903349763,0.03086971860637631,-7.751490053984528,-93.66054288434746
1960.846747554597,0.03119388565937945,-7.689520444685277,-93.68922183805819
1967.919007879659,0.03156155810768067,-7.628043409754515,-93.70883527925747
1975.016775994236,0.03102526366120745,-7.566366866163073,-93.73527322662575
1982.140143898238,0.03136929159955563,-7.503166259688372,-93.760389126723
1989.289203923396,0.03117314600653234,-7.440090479468314,-93.79239466442722
1996.46404873446,0.03116752192796941,-7.377538920012982,-93.82010349010574
2003.664771330393,0.03113089839765455,-7.315179247253286,-93.84463506315126
2010.891465045584,0.03190031273110047,-7.25031422501686,-93.88031339987666
2018.144223551053,0.03135513354363021,-7.18625948261613,-93.901888312959
2025.423140855669,0.03171832372525165,-7.122530767381821,-93.92657287294161
2032.728311307363,0.03164645670729124,-7.056136706565475,-93.95958513545546
2040.059829594358,0.03093372966000813,-6.990804600091691,-93.98769649931369
2047.41779074639,0.03156743257673138,-6.925749681626515,-94.02243064060718
2054.802290135942,0.03183327583563661,-6.858769884223928,-94.05063437553869
2062.213423479483,0.03115084790243935,-6.793173119594846,-94.08034741357909
2069.651286838704,0.03182095677024288,-6.725871901990905,-94.11603815277797
2077.115976621768,0.03231675446700047,-6.658765176519939,-94.14030899898481
2084.607589584553,0.03164719851147175,-6.59176324562345,-94.17141752587349
2092.126222831914,0.0314717759510062,-6.523526673017602,-94.20238244263221
2099.671973818935,0.03212985244004692,-6.455824608869153,-94.23977371836189
2107.244940352197,0.03197382400193909,-6.386673460544317,-94.27715545545932
2114.845220591041,0.03225372240251756,-6.31843173206175,-94.30664117790678
2122.472913048846,0.03229482675039053,-6.248366848609038,-94.33940751044965
2130.128116594302,0.03152411024835573,-6.176898553868511,-94.38026155044584
2137.810930452692,0.03196712578046464,-6.10693430777573,-94.41722431552675
2145.521454207177,0.03241446582129399,-6.035275398347499,-94.44526787214548
2153.259787800092,0.0319497244698223,-5.964295895217977,-94.4904325107989
2161.026031534235,0.03235204887348156,-5.892311609828117,-94.52874675138079
2168.820286074172,0.03265851691553413,-5.818093698824737,-94.56050546345425
2176.642652447537,0.03203759314253928,-5.745704024140666,-94.60259930366428
2184.493232046346,0.0322165511514068,-5.672374991480441,-94.63524629837721
2192.37212662831,0.03246830957801932,-5.597827270959506,-94.67533862341929
2200.279438318151,0.03215099074368048,-5.52434105890041,-94.71766985373768
2208.215269608932,0.03219505652070722,-5.448902576557964,-94.76636609720788
2216.179723363377,0.03265302344916424,-5.372205470067649,-94.80159977521383
2224.172902815212,0.03205276147424976,-5.296301702307544,-94.8469162502693
2232.194911570499,0.03239246852067843,-5.220089052581281,-94.88049574226523
2240.24585360898,0.03264883265960584,-5.142315994834704,-94.92508966690394
2248.325833285425,0.03195835927907129,-5.064693352626284,-94.97803608359388
2256.434955330984,0.03250982818287815,-4.98673840805541,-95.01909953736899
2264.573324854545,0.03302109792320874,-4.907455140793129,-95.06611898592351
2272.741047344095,0.03231294820195111,-4.827904948398759,-95.1192488154087
2280.938228668091,0.03251011887146892,-4.746928157863477,-95.16348216305872
2289.164975076828,0.0326651319878268,-4.66644943468557,-95.20918869303684
2297.421393203818,0.03312453501098639,-4.584782131891005,-95.2567691642991
2305.707590067172,0.03255925002112155,-4.501685388014015,-95.30109438653096
2314.023673070988,0.03310484452276209,-4.419295736523853,-95.35346309497427
2322.369750006744,0.03327813138863348,-4.33645566325568,-95.40305387397143
2330.745929054689,0.03274131820338584,-4.25163156028896,-95.46809385215956
2339.152318785254,0.03327872973729904,-4.167386168794762,-95.51361952112127
2347.589028160453,0.03290094225277604,-4.079768853184762,-95.57012115039248
2356.056166535299,0.03295066272002238,-3.994616603310597,-95.62665238121637
2364.553843659218,0.03286533228297503,-3.906817960345124,-95.68288807053069
2373.082169677476,0.03325189188470896,-3.819649463924928,-95.74049781995875
2381.6412551326,0.03302994501040922,-3.730660380180375,-95.7976685638566
2390.23121096582,0.03275727315203399,-3.640491365446576,-95.85511612958841
2398.852148518498,0.03308589341455146,-3.550383894781052,-95.9201355832969
2407.504179533576,0.0335882279841889,-3.459540718365805,-95.97843423027685
2416.187416157026,0.03331495991012176,-3.367686771376406,-96.03880726944526
2424.901970939297,0.03306023173631738,-3.273982140217347,-96.11330131005576
2433.647956836781,0.03299088738189554,-3.180954076883721,-96.17839564804532
2442.425487213273,0.03286902365610875,-3.086046981233674,-96.24095304719079
2451.234675841442,0.03302861823915937,-2.990168182461346,-96.31880440357176
2460.075636904305,0.03323398247603725,-2.894134668548873,-96.38971095185764
2468.948484996707,0.03357644939913657,-2.796455886562694,-96.46162618441517
2477.853335126806,0.03307091002099607,-2.697970124802147,-96.54057396184379
2486.790302717565,0.0332696004975204,-2.598300970266238,-96.61293402636284
2495.759503608248,0.03380792132584921,-2.498381473537822,-96.68844573566784
2504.76105405592,0.03325499610244045,-2.396989371829891,-96.76638265254832
2513.795070736955,0.03349790906983501,-2.293490838528642,-96.85164581079319
2522.861670748548,0.03362017080600862,-2.190559426649413,-96.92846964145551
2531.960971610233,0.03364716682163954,-2.084456895686994,-97.01519674826292
2541.093091265406,0.03318947871059807,-1.978108363370377,-97.09755244457813
2550.258148082854,0.03320940201928203,-1.871104380461182,-97.1954339930106
2559.456260858291,0.03371958666311534,-1.762939647691517,-97.28668124427024
2568.687548815891,0.03410868378973021,-1.65406073467102,-97.37801137759988
2577.952131609844,0.03336291935430057,-1.542516134944462,-97.47114897635419
2587.250129325898,0.03373767807938378,-1.430045458028851,-97.56983286802853
2596.58166248292,0.03371905694806822,-1.316725835256689,-97.6706807634264
2605.946852034457,0.03353128399694628,-1.201862467327398,-97.76988427571972
2615.345819370303,0.03386239432490833,-1.085441556274215,-97.87943935103392
2624.778686318073,0.03396714597718367,-0.9686292988053877,-97.99467104914169
2634.245575144784,0.03433911041452382,-0.8489476491993122,-98.09691858740548
2643.746608558436,0.0338141146335411,-0.7272617048908179,-98.21555229519841
2653.281909709607,0.03371380140648347,-0.6053426901034973,-98.33759740612983
2662.851602193044,0.03434907145176108,-0.4815458267594613,-98.45966060612415
2672.45581004927,0.0342770092673402,-0.3557904786135528,-98.58108411293382
2682.094657766189,0.03358931893900649,-0.2292615586385378,-98.70794529946787
2691.7682702807,0.03434059917773209,-0.09941412701588935,-98.84114854729853
2701.476772980317,0.03474582465994167,0.03145636993132552,-98.97883447081229
2711.220291704793,0.03475602738900795,0.1641123792090164,-99.12459952411614
2720.998952747754,0.03421303748199959,0.297640077775406,-99.26254770260419
2730.812882858332,0.03406613459579696,0.4353853955278734,-99.41928052702474
2740.66220924281,0.03448634580035861,0.5746583733058469,-99.56879116388504
2750.547059566272,0.03473681569829035,0.7153542564264803,-99.72743793816866
2760.467561954258,0.03395490070427022,0.8567157999612893,-99.88883437758227
2770.423844994418,0.03437876086803389,1.002601906423136,-100.0600042211065
2780.416037738188,0.03450393929550213,1.149646503858395,-100.2368417820751
2790.444269702459,0.03413915673136509,1.299395375768147,-100.421914862544
2800.508670871253,0.03439496143114743,1.451522704791133,-100.6065022150489
2810.609371697413,0.03437703607671723,1.606720631239128,-100.8053190023475
2820.746503104288,0.03481095488584517,1.763557908232493,-101.0002652079643
2830.920196487436,0.03416147112872758,1.923601820328504,-101.216958158677
2841.130583716323,0.03426996821530955,2.086772556878404,-101.4352485087967
2851.377797136034,0.03463357391413605,2.252070496599497,-101.6607548920115
2861.661969568989,0.03492612577794618,2.42133122338035,-101.8903444737629
2871.983234316661,0.03506791743310683,2.593762472518787,-102.1440947975558
2882.341725161309,0.03493049481436089,2.768145064087401,-102.3964963627969
2892.737576367709,0.03481067281041334,2.948044558922838,-102.6590756591858
2903.170922684894,0.03505326987467128,3.129990444204357,-102.9419370266495
2913.641899347902,0.03498209024552527,3.315304065850678,-103.2296649169797
2924.150642079529,0.03456698459430827,3.505185497204444,-103.5293103800165
2934.697287092086,0.0346682250517614,3.699320100198304,-103.8492859409333
2945.281971089167,0.0348150252013072,3.896639806718226,-104.1782225560881
2955.904831267421,0.03509082776500045,4.09927057208498,-104.5189714811417
2966.566005318327,0.03429761317115813,4.306300932997708,-104.8843162799677
2977.265631429984,0.03446087188924527,4.517556513587388,-105.2576419533459
2988.003848288896,0.0353128801698338,4.732446103397332,-105.6687172339315
2998.780795081776,0.03509747578125818,4.954565685446711,-106.0860122950528
3009.596611497346,0.03449220287913684,5.180753848581272,-106.5255870408746
3020.451437728145,0.03450355766301891,5.41288688643254,-106.9995172195216
3031.345414472357,0.03474256825880889,5.650938650538695,-107.5005636357344
3042.278682935622,0.03538944931553461,5.89449035331919,-108.0271770315472
3053.251384832872,0.03429157603067625,6.145853574158416,-108.580418690284
3064.26366239017,0.03449050423386767,6.40433279212179,-109.1754398394518
3075.315658346549,0.0346420668913653,6.667881074656488,-109.8111831955467
3086.407515955867,0.03490769144581096,6.939516600516811,-110.4856758437341
3097.539378988656,0.0348956943525418,7.221146744261063,-111.2018186521295
3108.711391733997,0.03428059266059118,7.508233858037099,-111.9729663465991
3119.92369900138,0.03428725872195094,7.804568930135344,-112.7908968491443
3131.176446122585,0.03513619489694694,8.11056749430055,-113.6802204008342
3142.469778953568,0.03468716398806934,8.425115510513381,-114.6375796692328
3153.803843876346,0.0339873098870715,8.748716651249801,-115.6763250437223
3165.178787800899,0.03442958520397154,9.010879355078417,-116.8001432613748
3176.594758167074,0.03440396398942108,9.21872494643733,-118.0188683020392
3188.051902946493,0.03486888980518654,9.395698397359487,-119.3496401939284
3199.550370644474,0.03438011868445563,9.551176376603912,-120.8031580224603
3211.090310301955,0.03389584458268072,9.687792819441277,-122.4323545865545
3222.671871497425,0.03392531653962495,9.777690602402465,-125.3935544630837
3234.295204348863,0.03476054121276956,9.823497106734614,-129.995512825121
3245.960459515685,0.03503478568465058,9.859146315942024,-134.8866683175396
3257.667788200695,0.03437399678759843,9.888503430460457,-139.7250064590181
3269.417342152047,0.03510099602286294,9.911482511344712,-144.3928111772031
3281.209273665211,0.03596423164000746,9.93056848850973,-148.8428656626433
3293.043735584945,0.03637580097287747,9.945488163824781,-153.0890479768615
3304.920881307281,0.03640994259186087,9.957511045481795,-157.1389695570599
3316.840864781506,0.03637434451345226,9.966462094980637,-161.0215627335896
3328.803840512167,0.03687870377260459,9.973344082858489,-164.75487833676
3340.809963561064,0.03733601467084526,9.978436323434979,-168.3329130282726
3352.859389549266,0.03799797167516589,9.98147225025107,-171.80133815102
3364.952274659127,0.03814211631389303,9.983381122304985,-175.1607735957128
3377.088775636309,0.03801744794504334,9.983408330045204,-178.4325982215023
3389.269049791816,0.03859299622842886,9.982686737753252,178.3698323221037
3401.493255004027,0.03944089648784839,9.980175281905403,175.254186677281
3413.761549720753,0.04001818598213729,9.976785988125782,172.171478253691
3426.07409296128,0.039989422932907,9.973138925378521,169.1725929987245
3438.431044318438,0.04043175764224998,9.96727042542434,166.1846516500285
3450.832563960666,0.04120398696367614,9.960907352293871,163.2315405872236
3463.278812634087,0.04152922022909525,9.954224066742194,160.3006765025921
3475.769951664593,0.04176732633485306,9.946109026725381,157.408344562413
3488.30614295994,0.04163674509240309,9.937022140835944,154.4978626460055
3500.887549011838,0.04220642111446636,9.926374138751108,151.605788689648
3513.514332898064,0.04270705879504702,9.915386200136142,148.6938530847436
3526.186658284575,0.04299868117476441,9.902987905675317,145.7626102119374
3538.904689427627,0.04366212968160969,9.888279178766874,142.8088936351771
3551.668591175905,0.04357711558560149,9.872717818690738,139.8122787251344
3564.47852897266,0.04371303283902926,9.855326114909849,136.7428553949316
3577.334668857854,0.04435924652847667,9.835442582043695,133.5923503101622
3590.237177470312,0.04476218947960268,9.812094563379912,130.3353247099458
3603.186222049882,0.04497362607273707,9.78217297143077,126.9821792775191
3616.181970439599,0.04486941896855643,9.731645443096387,123.8169384803344
3629.224591087868,0.04467482809279394,9.626353840319402,121.9824917773382
3642.314253050641,0.04477593535746112,9.496113877325161,120.5634691467034
3655.451125993611,0.04532212876341125,9.349108405582475,119.2619362320832
3668.63538019441,0.0455269239914543,9.181331731387418,118.0465134179495
3681.867186544818,0.04455193232943717,8.985781730148233,116.9240146380783
3695.146716552976,0.04432070549850905,8.740878464827656,115.8744703131298
3708.47414234561,0.04488488955742582,8.436606246447253,114.8993281062308
3721.849636670263,0.0451572986167023,8.139978536889391,113.9927595520065
3735.273372897533,0.04536360535972556,7.850228379781742,113.1409944601638
3748.745525023317,0.04454782993579358,7.567302129154198,112.3311382830402
3762.266267671075,0.04430853434473785,7.292050751406051,111.5884112044321
3775.835776094084,0.04475522132742102,7.022699212491432,110.8863339088082
3789.454226177714,0.04473190846267384,6.759815404222287,110.2168744946112
3803.121794441711,0.04509098686676129,6.504209490539926,109.5956026820029
3816.838658042476,0.04501926838557081,6.251658497496729,109.0034172771079
3830.604994775371,0.04423504767987074,6.009136901396101,108.4472242869665
3844.420983077018,0.04503226781815169,5.768838743256845,107.92368074044
3858.286802027612,0.04505717434867013,5.534491941406317,107.4259124796883
3872.202631353245,0.04522274732661252,5.306361484788997,106.9498821752719
3886.168651428233,0.0456628801243199,5.083831417635477,106.5027752329958
3900.185043277455,0.04505606641883136,4.86615148908396,106.0734567775251
3914.251988578699,0.04519108769335679,4.650817026972166,105.6741841364099
3928.369669665019,0.04533851710471695,4.442431231517149,105.280549662909
3942.538269527093,0.04515922215815382,4.237589601782836,104.9131476648565
3956.757971815602,0.04555854529865614,4.036460198606787,104.5529678380684
3971.028960843605,0.04504854771204937,3.839502639921662,104.2243764908995
3985.35142158893,0.04426915863448691,3.647593120372476,103.9066359419412
3999.725539696572,0.04588645588741429,3.457458479970365,103.5921524462308
4014.151501481098,0.04562136036569894,3.271991233437911,103.2929969156733
4028.629493929064,0.045707781532413,3.090187954707417,103.0215010857204
4043.159704701438,0.04586112680947881,2.910874220925309,102.7384199536983
4057.74232213603,0.04523075848350308,2.736865216611077,102.4734862835825
4072.377535249935,0.04513512599678062,2.563881600316995,102.2208504221081
4087.065533741985,0.04548943828256317,2.396451082027581,101.9884234012266
4101.806507995206,0.04563452299905008,2.229972075916309,101.7555112050466
4116.600649079283,0.04593791722307515,2.066353109871643,101.5223055210297
4131.448148753044,0.04595090038615225,1.906718976029242,101.3081827416643
4146.349199466935,0.04509901029808876,1.747298870150518,101.1057376563607
4161.303994365524,0.04533879598256755,1.593075080299795,100.9103734866331
